time,x1_e,x2_e,x1_h,x2_h,x1_r,x2_r,sin,cos
time,x1_e,x2_e,x1_h,x2_h,x1_r,x2_r
1.98,0.926591757848282,-0.4017760877896,0.917425052236049,-0.397909246600033,0.917437955346197,-0.397878873637997,0.917437955281809,-0.397878873789917
1.99,0.922573996970386,-0.411042005368083,0.913400088517436,-0.407063601660064,0.913413361407461,-0.407033206507234,0.913413361341225,-0.407033206659267
2,0.918463576916705,-0.420267745337787,0.90928378249641,-0.416177249365155,0.909297426893775,-0.41614683639502,0.909297426825681,-0.416146836547144
2.01,0.914260899463327,-0.429452381106954,0.905076545813634,-0.425249278327651,0.90509056339516,-0.425218851945961,0.9050905633252,-0.425218852098153
2.02,0.909966375652258,-0.438594990101587,0.900778799203066,-0.434278781321871,0.90079319159446,-0.434248345966063,0.900793191522627,-0.434248346118301
2.03,0.905580425751242,-0.447694653858109,0.896390972449888,-0.443264855374836,0.896405741225275,-0.443234415513448,0.89640574115156,-0.44323441566571
2.04,0.901103479212661,-0.456750458115622,0.891913504347517,-0.452206601856566,0.891928651028984,-0.452176161988649,0.891928650953379,-0.452176162140912
2.05,0.896535974631504,-0.465761492907748,0.887346842653734,-0.461103126569948,0.887362368710877,-0.461072691224471,0.887362368633375,-0.461072691376713
2.06,0.891878359702427,-0.474726852654064,0.882691444045902,-0.469953539840157,0.882707350895379,-0.469923113575404,0.882707350815974,-0.469923113727602
2.07,0.887131091175886,-0.483645636251088,0.877947774075298,-0.478756956603624,0.877964063080394,-0.478726544006588,0.877964062999078,-0.47872654415872
2.08,0.882294634813376,-0.492516947162847,0.873116307120558,-0.487512496496547,0.87313297959075,-0.487482102182317,0.873132979507517,-0.487482102334359
2.09,0.877369465341747,-0.50133989351098,0.868197526340236,-0.496219283942927,0.86821458353077,-0.49618891255407,0.868214583445613,-0.496188912705998
2.1,0.872356066406637,-0.510113588164398,0.86319192362449,-0.504876448242133,0.863209366735961,-0.504846104448065,0.863209366648874,-0.504846104599857
2.11,0.867254930524993,-0.518837148828464,0.858099999545887,-0.513483123655965,0.858117829723831,-0.513452812152327,0.858117829634809,-0.513452812303959
2.12,0.862066559036709,-0.527509698133714,0.852922263309351,-0.522038449495242,0.85294048164384,-0.522008175003258,0.852940481552877,-0.522008175154706
2.13,0.856791462055372,-0.536130363724081,0.847659232701233,-0.53054157020586,0.847677840226479,-0.530511337471703,0.847677840133571,-0.530511337622944
2.14,0.851430158418131,-0.544698278344635,0.842311434037539,-0.538991635454362,0.842330431731506,-0.5389614492485,0.842330431636647,-0.53896144939951
2.15,0.845983175634684,-0.553212579928816,0.836879402111294,-0.547387800212965,0.836898790895314,-0.547357665329515,0.836898790798499,-0.54735766548027
2.16,0.840451049835396,-0.561672411685163,0.831363680139058,-0.555729224844067,0.831383460877459,-0.555699146100135,0.831383460778684,-0.555699146250611
2.17,0.834834325718545,-0.570076922183517,0.825764819706611,-0.564015075184216,0.825784993206348,-0.563985057419236,0.825784993105609,-0.563985057569408
2.18,0.829133556496709,-0.578425265440703,0.820083380713783,-0.572244522627523,0.820103947724082,-0.57221457070259,0.820103947621376,-0.572214570852435
2.19,0.823349303842302,-0.58671660100567,0.814319931318472,-0.580416744208529,0.814340892530475,-0.580386863005727,0.814340892425797,-0.58038686315522
2.2,0.817482137832246,-0.594950094044093,0.808475047879821,-0.588530922684503,0.808496403926244,-0.588501117106227,0.808496403819592,-0.588501117255343
2.21,0.811532636891805,-0.603124915422415,0.802549314900582,-0.596586246617167,0.802571066355378,-0.596556521585443,0.802571066246749,-0.596556521734157
2.22,0.805501387737581,-0.611240241791333,0.796543324968665,-0.604581910453842,0.796565472346698,-0.604552270909638,0.796565472236089,-0.604552271057927
2.23,0.799388985319667,-0.619295255668709,0.790457678697878,-0.612517114608006,0.790480222454598,-0.612487565510544,0.790480222342007,-0.612487565658382
2.24,0.79319603276298,-0.627289145521906,0.784292984667863,-0.620391065539255,0.784315925198998,-0.620361611865314,0.784315925084422,-0.620361612012677
2.25,0.786923141307761,-0.635221105849536,0.778049859363238,-0.628202975832656,0.778073197004485,-0.628173622575874,0.778073196887924,-0.628173622722736
2.26,0.780570930249266,-0.643090337262613,0.771728927111943,-0.635952064277497,0.771752662138677,-0.635922816447663,0.771752662020128,-0.635922816593999
2.27,0.77414002687664,-0.650896046565106,0.765330820022812,-0.643637555945403,0.765354952649793,-0.643608418567751,0.765354952529256,-0.643608418713537
2.28,0.767631066410989,-0.658637446833872,0.758856177922357,-0.651258682267834,0.758880708303451,-0.651229660382332,0.758880708180925,-0.651229660527542
2.29,0.76104469194265,-0.666313757497982,0.752305648290783,-0.658814681112944,0.752330576518689,-0.658785779773575,0.752330576394174,-0.658785779918184
2.29999999999999,0.75438155436767,-0.673924204417409,0.745679886197239,-0.666304796861796,0.745705212303229,-0.666276021135838,0.745705212176724,-0.66627602127982
2.30999999999999,0.747642312323496,-0.681468019961085,0.738979554234311,-0.673728280483925,0.739005278187969,-0.673699635451226,0.739005278059474,-0.673699635594557
2.31999999999999,0.740827632123885,-0.68894444308432,0.73220532245176,-0.681084389612244,0.732231444160739,-0.681055880364495,0.732231444030255,-0.681055880507149
